descriptorID	number	name	uniqueID
7971	C04.834.512	Leukoplakia	D007971
7972	C04.834.512.513	Leukoplakia, Oral	D007972
17733	C04.834.512.513.500	Leukoplakia, Hairy	D017733
8230	C04.834.567	Lymphomatoid Granulomatosis	D008230
11289	C04.834.770	Preleukemia	D011289
2578	C04.834.818	Uterine Cervical Dysplasia	D002578
14983	C04.834.867	Xeroderma Pigmentosum	D014983
11252	C04.850	Pregnancy Complications, Neoplastic	D011252
14328	C04.850.908	Trophoblastic Neoplasms	D014328
31901	C04.850.908.416	Gestational Trophoblastic Neoplasms	D031901
2822	C04.850.908.416.186	Choriocarcinoma	D002822
18245	C04.850.908.416.186.875	Trophoblastic Tumor, Placental Site	D018245
6828	C04.850.908.416.750	Hydatidiform Mole	D006828
2820	C04.850.908.416.750.500	Hydatidiform Mole, Invasive	D002820
14412	C04.925	Tumor Virus Infections	D014412
1353	C04.925.120	Avian Leukosis	D001353
20031	C04.925.313	Epstein-Barr Virus Infections	D020031
2051	C04.925.313.165	Burkitt Lymphoma	D002051
8380	C04.925.489	Marek Disease	D008380
1357	C04.925.700	Sarcoma, Avian	D001357
14860	C04.925.744	Warts	D014860
4819	C04.925.744.500	Epidermodysplasia Verruciformis	D004819
9140	C05	Musculoskeletal Diseases	D009140
1847	C05.116	Bone Diseases	D001847
1845	C05.116.070	Bone Cysts	D001845
17824	C05.116.070.265	Bone Cysts, Aneurysmal	D017824
1848	C05.116.099	Bone Diseases, Developmental	D001848
30981	C05.116.099.052	Acro-Osteolysis	D030981
31845	C05.116.099.052.400	Hajdu-Cheney Syndrome	D031845
1478	C05.116.099.105	Basal Cell Nevus Syndrome	D001478
4392	C05.116.099.343	Dwarfism	D004392
130	C05.116.099.343.110	Achondroplasia	D000130
3057	C05.116.099.343.250	Cockayne Syndrome	D003057
3409	C05.116.099.343.347	Congenital Hypothyroidism	D003409
4393	C05.116.099.343.445	Dwarfism, Pituitary	D004393
46150	C05.116.099.343.679	Laron Syndrome	D046150
50336	C05.116.099.343.796	Mulibrey Nanism	D050336
13796	C05.116.099.343.914	Thanatophoric Dysplasia	D013796
4413	C05.116.099.370	Dysostoses	D004413
3394	C05.116.099.370.231	Craniofacial Dysostosis	D003394
6210	C05.116.099.370.231.427	Hallermann's Syndrome	D006210
6972	C05.116.099.370.231.480	Hypertelorism	D006972
8342	C05.116.099.370.231.576	Mandibulofacial Dysostosis	D008342
6053	C05.116.099.370.231.576.410	Goldenhar Syndrome	D006053
5489	C05.116.099.370.380	Focal Dermal Hypoplasia	D005489
7714	C05.116.099.370.535	Klippel-Feil Syndrome	D007714
9958	C05.116.099.370.652	Orofaciodigital Syndromes	D009958
12415	C05.116.099.370.797	Rubinstein-Taybi Syndrome	D012415
13580	C05.116.099.370.894	Synostosis	D013580
54882	C05.116.099.370.894.115	Antley-Bixler Syndrome Phenotype	D054882
3398	C05.116.099.370.894.232	Craniosynostoses	D003398
168	C05.116.099.370.894.232.015	Acrocephalosyndactylia	D000168
13576	C05.116.099.370.894.819	Syndactyly	D013576
168	C05.116.099.370.894.819.100	Acrocephalosyndactylia	D000168
11045	C05.116.099.370.894.819.756	Poland Syndrome	D011045
5660	C05.116.099.386	Funnel Chest	D005660
5877	C05.116.099.492	Gigantism	D005877
7870	C05.116.099.655	Leg Length Inequality	D007870
8382	C05.116.099.674	Marfan Syndrome	D008382
10009	C05.116.099.708	Osteochondrodysplasias	D010009
130	C05.116.099.708.017	Achondroplasia	D000130
20083	C05.116.099.708.025	Acquired Hyperostosis Syndrome	D020083
3966	C05.116.099.708.180	Camurati-Engelmann Syndrome	D003966
2806	C05.116.099.708.195	Chondrodysplasia Punctata	D002806
18902	C05.116.099.708.195.200	Chondrodysplasia Punctata, Rhizomelic	D018902
2973	C05.116.099.708.207	Cleidocranial Dysplasia	D002973
4613	C05.116.099.708.327	Ellis-Van Creveld Syndrome	D004613
4687	C05.116.099.708.338	Enchondromatosis	D004687
5357	C05.116.099.708.375	Fibrous Dysplasia of Bone	D005357
2636	C05.116.099.708.375.199	Cherubism	D002636
5358	C05.116.099.708.375.372	Fibrous Dysplasia, Monostotic	D005358
5359	C05.116.099.708.375.381	Fibrous Dysplasia, Polyostotic	D005359
6958	C05.116.099.708.479	Hyperostosis, Cortical, Congenital	D006958
6957	C05.116.099.708.486	Hyperostosis Frontalis Interna	D006957
15826	C05.116.099.708.582	Langer-Giedion Syndrome	D015826
15831	C05.116.099.708.670	Osteochondroma	D015831
18216	C05.116.099.708.670.615	Osteochondromatosis	D018216
5097	C05.116.099.708.670.615.325	Exostoses, Multiple Hereditary	D005097
10013	C05.116.099.708.685	Osteogenesis Imperfecta	D010013
10026	C05.116.099.708.702	Osteosclerosis	D010026
8557	C05.116.099.708.702.593	Melorheostosis	D008557
10022	C05.116.099.708.702.678	Osteopetrosis	D010022
10023	C05.116.099.708.702.685	Osteopoikilosis	D010023
12779	C05.116.099.708.857	Short Rib-Polydactyly Syndrome	D012779
13796	C05.116.099.708.914	Thanatophoric Dysplasia	D013796
10015	C05.116.099.736	Osteolysis, Essential	D010015
10985	C05.116.099.742	Platybasia	D010985
16715	C05.116.099.750	Proteus Syndrome	D016715
1849	C05.116.132	Bone Diseases, Endocrine	D001849
172	C05.116.132.082	Acromegaly	D000172
3409	C05.116.132.256	Congenital Hypothyroidism	D003409
4393	C05.116.132.358	Dwarfism, Pituitary	D004393
5877	C05.116.132.479	Gigantism	D005877
10002	C05.116.132.684	Osteitis Fibrosa Cystica	D010002
1850	C05.116.165	Bone Diseases, Infectious	D001850
10000	C05.116.165.412	Osteitis	D010000
10019	C05.116.165.495	Osteomyelitis	D010019
10522	C05.116.165.595	Periostitis	D010522
13166	C05.116.165.762	Spondylitis	D013166
15299	C05.116.165.762.301	Discitis	D015299
14394	C05.116.165.886	Tuberculosis, Osteoarticular	D014394
14399	C05.116.165.886.722	Tuberculosis, Spinal	D014399
1851	C05.116.198	Bone Diseases, Metabolic	D001851
18488	C05.116.198.247	Bone Demineralization, Pathologic	D018488
3649	C05.116.198.247.400	Decalcification, Pathologic	D003649
9081	C05.116.198.371	Mucolipidoses	D009081
10018	C05.116.198.495	Osteomalacia	D010018
10024	C05.116.198.579	Osteoporosis	D010024
53716	C05.116.198.579.304	Female Athlete Triad Syndrome	D053716
15663	C05.116.198.579.610	Osteoporosis, Postmenopausal	D015663
11547	C05.116.198.709	Pseudohypoparathyroidism	D011547
11556	C05.116.198.709.628	Pseudopseudohypoparathyroidism	D011556
12080	C05.116.198.762	Renal Osteodystrophy	D012080
12279	C05.116.198.816	Rickets	D012279
53098	C05.116.198.816.500	Hypophosphatemic Rickets, X-Linked Dominant	D053098
12080	C05.116.198.816.750	Renal Osteodystrophy	D012080
17760	C05.116.214	Bone Malalignment	D017760
1859	C05.116.231	Bone Neoplasms	D001859
50398	C05.116.231.030	Adamantinoma	D050398
5266	C05.116.231.343	Femoral Neoplasms	D005266
12888	C05.116.231.754	Skull Neoplasms	D012888
7573	C05.116.231.754.450	Jaw Neoplasms	D007573
8339	C05.116.231.754.450.583	Mandibular Neoplasms	D008339
8441	C05.116.231.754.450.601	Maxillary Neoplasms	D008441
10157	C05.116.231.754.450.692	Palatal Neoplasms	D010157
9669	C05.116.231.754.600	Nose Neoplasms	D009669
9918	C05.116.231.754.659	Orbital Neoplasms	D009918
19292	C05.116.231.754.829	Skull Base Neoplasms	D019292
13125	C05.116.231.828	Spinal Neoplasms	D013125
1862	C05.116.264	Bone Resorption	D001862
387	C05.116.264.143	Ainhum	D000387
16301	C05.116.264.150	Alveolar Bone Loss	D016301
10014	C05.116.264.579	Osteolysis	D010014
30981	C05.116.264.579.052	Acro-Osteolysis	D030981
31845	C05.116.264.579.052.400	Hajdu-Cheney Syndrome	D031845
10015	C05.116.264.579.704	Osteolysis, Essential	D010015
4803	C05.116.391	Eosinophilic Granuloma	D004803
4839	C05.116.425	Epiphyses, Slipped	D004839
15576	C05.116.540	Hyperostosis	D015576
5096	C05.116.540.310	Exostoses	D005096
5097	C05.116.540.310.500	Exostoses, Multiple Hereditary	D005097
36982	C05.116.540.310.600	Heel Spur	D036982
54850	C05.116.540.310.800	Osteophyte	D054850
6958	C05.116.540.400	Hyperostosis, Cortical, Congenital	D006958
4057	C05.116.540.410	Hyperostosis, Diffuse Idiopathic Skeletal	D004057
6957	C05.116.540.420	Hyperostosis Frontalis Interna	D006957
15218	C05.116.540.600	Hyperostosis, Sternocostoclavicular	D015218
10000	C05.116.680	Osteitis	D010000
10001	C05.116.692	Osteitis Deformans	D010001
10004	C05.116.725	Osteoarthropathy, Primary Hypertrophic	D010004
10005	C05.116.758	Osteoarthropathy, Secondary Hypertrophic	D010005
10007	C05.116.791	Osteochondritis	D010007
10008	C05.116.791.668	Osteochondritis Dissecans	D010008
55034	C05.116.821	Osteochondrosis	D055034
55035	C05.116.821.500	Spinal Osteochondrosis	D055035
12544	C05.116.821.500.500	Scheuermann Disease	D012544
10020	C05.116.852	Osteonecrosis	D010020
5271	C05.116.852.175	Femur Head Necrosis	D005271
7873	C05.116.852.175.570	Legg-Perthes Disease	D007873
13122	C05.116.900	Spinal Diseases	D013122
7405	C05.116.900.307	Intervertebral Disk Displacement	D007405
17887	C05.116.900.480	Ossification of Posterior Longitudinal Ligament	D017887
10985	C05.116.900.540	Platybasia	D010985
55010	C05.116.900.596	Posterior Cervical Sympathetic Syndrome	D055010
13121	C05.116.900.800	Spinal Curvatures	D013121
7738	C05.116.900.800.500	Kyphosis	D007738
8141	C05.116.900.800.750	Lordosis	D008141
12600	C05.116.900.800.875	Scoliosis	D012600
13125	C05.116.900.801	Spinal Neoplasms	D013125
55035	C05.116.900.808	Spinal Osteochondrosis	D055035
12544	C05.116.900.808.500	Scheuermann Disease	D012544
13128	C05.116.900.815	Spinal Osteophytosis	D013128
4057	C05.116.900.815.651	Hyperostosis, Diffuse Idiopathic Skeletal	D004057
13130	C05.116.900.825	Spinal Stenosis	D013130
13166	C05.116.900.853	Spondylitis	D013166
15299	C05.116.900.853.500	Discitis	D015299
25241	C05.116.900.853.625	Spondylarthritis	D025241
55013	C05.116.900.853.625.399	Osteoarthritis, Spine	D055013
25242	C05.116.900.853.625.800	Spondylarthropathies	D025242
15535	C05.116.900.853.625.800.424	Arthritis, Psoriatic	D015535
16918	C05.116.900.853.625.800.637	Arthritis, Reactive	D016918
13167	C05.116.900.853.625.800.850	Spondylitis, Ankylosing	D013167
14399	C05.116.900.853.850	Tuberculosis, Spinal	D014399
55009	C05.116.900.938	Spondylosis	D055009
13169	C05.116.900.938.500	Spondylolysis	D013169
13168	C05.116.900.938.500.500	Spondylolisthesis	D013168
2357	C05.182	Cartilage Diseases	D002357
46789	C05.182.100	Chondromalacia Patellae	D046789
55092	C05.182.310	Laryngomalacia	D055092
10007	C05.182.520	Osteochondritis	D010007
11081	C05.182.531	Polychondritis, Relapsing	D011081
13991	C05.182.790	Tietze's Syndrome	D013991
55089	C05.182.895	Tracheobronchomalacia	D055089
55091	C05.182.895.249	Bronchomalacia	D055091
55090	C05.182.895.500	Tracheomalacia	D055090
5208	C05.321	Fasciitis	D005208
19115	C05.321.550	Fasciitis, Necrotizing	D019115
36981	C05.321.600	Fasciitis, Plantar	D036981
5530	C05.330	Foot Deformities	D005530
5413	C05.330.448	Flatfoot	D005413
5531	C05.330.488	Foot Deformities, Acquired	D005531
50489	C05.330.488.099	Bunion, Tailor's	D050489
4863	C05.330.488.200	Equinus Deformity	D004863
20857	C05.330.488.300	Hallux Limitus	D020857
20859	C05.330.488.310	Hallux Rigidus	D020859
5532	C05.330.495	Foot Deformities, Congenital	D005532
3025	C05.330.495.150	Clubfoot	D003025
6215	C05.330.610	Hallux Valgus	D006215
50488	C05.330.612	Hallux Varus	D050488
37801	C05.330.615	Hammer Toe Syndrome	D037801
5534	C05.360	Foot Diseases	D005534
36981	C05.360.350	Fasciitis, Plantar	D036981
36982	C05.360.400	Heel Spur	D036982
37061	C05.360.500	Metatarsalgia	D037061
37081	C05.360.750	Posterior Tibial Tendon Dysfunction	D037081
6226	C05.390	Hand Deformities	D006226
6227	C05.390.110	Hand Deformities, Acquired	D006227
6228	C05.390.408	Hand Deformities, Congenital	D006228
7571	C05.500	Jaw Diseases	D007571
2636	C05.500.174	Cherubism	D002636
6101	C05.500.368	Granuloma, Giant Cell	D006101
7569	C05.500.460	Jaw Abnormalities	D007569
2972	C05.500.460.185	Cleft Palate	D002972
8844	C05.500.460.457	Micrognathism	D008844
10855	C05.500.460.606	Pierre Robin Syndrome	D010855
11378	C05.500.460.655	Prognathism	D011378
12182	C05.500.460.813	Retrognathism	D012182
7570	C05.500.470	Jaw Cysts	D007570
9631	C05.500.470.660	Nonodontogenic Cysts	D009631
9807	C05.500.470.690	Odontogenic Cysts	D009807
1478	C05.500.470.690.150	Basal Cell Nevus Syndrome	D001478
3803	C05.500.470.690.310	Dentigerous Cyst	D003803
18333	C05.500.470.690.605	Odontogenic Cyst, Calcifying	D018333
10509	C05.500.470.690.790	Periodontal Cyst	D010509
11842	C05.500.470.690.790.820	Radicular Cyst	D011842
7575	C05.500.480	Jaw, Edentulous	D007575
7576	C05.500.480.450	Jaw, Edentulous, Partially	D007576
7573	C05.500.499	Jaw Neoplasms	D007573
8339	C05.500.499.583	Mandibular Neoplasms	D008339
8441	C05.500.499.601	Maxillary Neoplasms	D008441
10157	C05.500.499.692	Palatal Neoplasms	D010157
8336	C05.500.607	Mandibular Diseases	D008336
17271	C05.500.607.221	Craniomandibular Disorders	D017271
13705	C05.500.607.221.897	Temporomandibular Joint Disorders	D013705
13706	C05.500.607.221.897.897	Temporomandibular Joint Dysfunction Syndrome	D013706
8339	C05.500.607.442	Mandibular Neoplasms	D008339
11378	C05.500.607.655	Prognathism	D011378
12182	C05.500.607.813	Retrognathism	D012182
8439	C05.500.693	Maxillary Diseases	D008439
8441	C05.500.693.528	Maxillary Neoplasms	D008441
7592	C05.550	Joint Diseases	D007592
844	C05.550.069	Ankylosis	D000844
13167	C05.550.069.680	Spondylitis, Ankylosing	D013167
18771	C05.550.091	Arthralgia	D018771
20069	C05.550.091.700	Shoulder Pain	D020069
1168	C05.550.114	Arthritis	D001168
1169	C05.550.114.015	Arthritis, Experimental	D001169
1170	C05.550.114.099	Arthritis, Infectious	D001170
16918	C05.550.114.099.500	Arthritis, Reactive	D016918
15535	C05.550.114.145	Arthritis, Psoriatic	D015535
1172	C05.550.114.154	Arthritis, Rheumatoid	D001172
1171	C05.550.114.154.114	Arthritis, Juvenile Rheumatoid	D001171
2205	C05.550.114.154.219	Caplan Syndrome	D002205
5258	C05.550.114.154.389	Felty's Syndrome	D005258
12218	C05.550.114.154.683	Rheumatoid Nodule	D012218
12859	C05.550.114.154.774	Sjogren's Syndrome	D012859
16706	C05.550.114.154.870	Still's Disease, Adult-Onset	D016706
2805	C05.550.114.264	Chondrocalcinosis	D002805
6073	C05.550.114.423	Gout	D006073
15210	C05.550.114.423.410	Arthritis, Gouty	D015210
10003	C05.550.114.606	Osteoarthritis	D010003
15207	C05.550.114.606.400	Osteoarthritis, Hip	D015207
20370	C05.550.114.606.500	Osteoarthritis, Knee	D020370
55013	C05.550.114.606.750	Osteoarthritis, Spine	D055013
10489	C05.550.114.678	Periarthritis	D010489
12213	C05.550.114.843	Rheumatic Fever	D012213
12215	C05.550.114.843.566	Rheumatic Nodule	D012215
14924	C05.550.114.843.823	Wissler's Syndrome	D014924
25241	C05.550.114.865	Spondylarthritis	D025241
55013	C05.550.114.865.399	Osteoarthritis, Spine	D055013
25242	C05.550.114.865.800	Spondylarthropathies	D025242
15535	C05.550.114.865.800.424	Arthritis, Psoriatic	D015535
16918	C05.550.114.865.800.637	Arthritis, Reactive	D016918
13167	C05.550.114.865.800.850	Spondylitis, Ankylosing	D013167
1176	C05.550.150	Arthrogryposis	D001176
1177	C05.550.186	Arthropathy, Neurogenic	D001177
2062	C05.550.251	Bursitis	D002062
10489	C05.550.251.595	Periarthritis	D010489
15838	C05.550.287	Chondromatosis, Synovial	D015838
3286	C05.550.323	Contracture	D003286
6616	C05.550.323.468	Hip Contracture	D006616
54061	C05.550.323.734	Ischemic Contracture	D054061
20857	C05.550.445	Hallux Limitus	D020857
20859	C05.550.450	Hallux Rigidus	D020859
6395	C05.550.459	Hemarthrosis	D006395
6618	C05.550.485	Hip Dislocation, Congenital	D006618
6833	C05.550.509	Hydrarthrosis	D006833
16916	C05.550.515	Joint Deformities, Acquired	D016916
7593	C05.550.521	Joint Instability	D007593
7594	C05.550.535	Joint Loose Bodies	D007594
37061	C05.550.610	Metatarsalgia	D037061
9261	C05.550.629	Nail-Patella Syndrome	D009261
10004	C05.550.648	Osteoarthropathy, Primary Hypertrophic	D010004
10005	C05.550.684	Osteoarthropathy, Secondary Hypertrophic	D010005
46788	C05.550.700	Patellofemoral Pain Syndrome	D046788
19534	C05.550.840	Shoulder Impingement Syndrome	D019534
13585	C05.550.870	Synovitis	D013585
13586	C05.550.870.890	Synovitis, Pigmented Villonodular	D013586
13705	C05.550.905	Temporomandibular Joint Disorders	D013705
13706	C05.550.905.905	Temporomandibular Joint Dysfunction Syndrome	D013706
9135	C05.651	Muscular Diseases	D009135
1176	C05.651.102	Arthrogryposis	D001176
3161	C05.651.180	Compartment Syndromes	D003161
868	C05.651.180.063	Anterior Compartment Syndrome	D000868
54061	C05.651.180.531	Ischemic Contracture	D054061
3286	C05.651.197	Contracture	D003286
4387	C05.651.197.270	Dupuytren's Contracture	D004387
6616	C05.651.197.468	Hip Contracture	D006616
54061	C05.651.197.734	Ischemic Contracture	D054061
17271	C05.651.243	Craniomandibular Disorders	D017271
13705	C05.651.243.897	Temporomandibular Joint Disorders	D013705
13706	C05.651.243.897.897	Temporomandibular Joint Dysfunction Syndrome	D013706
16603	C05.651.290	Eosinophilia-Myalgia Syndrome	D016603
15673	C05.651.310	Fatigue Syndrome, Chronic	D015673
5356	C05.651.324	Fibromyalgia	D005356
20386	C05.651.392	Isaacs Syndrome	D020386
17240	C05.651.460	Mitochondrial Myopathies	D017240
17237	C05.651.460.620	Mitochondrial Encephalomyopathies	D017237
17241	C05.651.460.620.520	MELAS Syndrome	D017241
17243	C05.651.460.620.530	MERRF Syndrome	D017243
17246	C05.651.460.700	Ophthalmoplegia, Chronic Progressive External	D017246
7625	C05.651.460.700.500	Kearns-Sayer Syndrome	D007625
9120	C05.651.475	Muscle Cramp	D009120
19042	C05.651.494	Muscle Neoplasms	D019042
9127	C05.651.504	Muscle Rigidity	D009127
9128	C05.651.512	Muscle Spasticity	D009128
18908	C05.651.515	Muscle Weakness	D018908
20966	C05.651.534	Muscular Disorders, Atrophic	D020966
9136	C05.651.534.500	Muscular Dystrophies	D009136
49310	C05.651.534.500.074	Distal Myopathies	D049310
6014	C05.651.534.500.149	Glycogen Storage Disease Type VII	D006014
49288	C05.651.534.500.280	Muscular Dystrophies, Limb-Girdle	D049288
20388	C05.651.534.500.300	Muscular Dystrophy, Duchenne	D020388
20389	C05.651.534.500.350	Muscular Dystrophy, Emery-Dreifuss	D020389
20391	C05.651.534.500.400	Muscular Dystrophy, Facioscapulohumeral	D020391
39141	C05.651.534.500.450	Muscular Dystrophy, Oculopharyngeal	D039141
9223	C05.651.534.500.500	Myotonic Dystrophy	D009223
16262	C05.651.534.750	Postpoliomyelitis Syndrome	D016262
9209	C05.651.550	Myofascial Pain Syndromes	D009209
13706	C05.651.550.905	Temporomandibular Joint Dysfunction Syndrome	D013706
20914	C05.651.575	Myopathies, Structural, Congenital	D020914
17696	C05.651.575.290	Myopathies, Nemaline	D017696
20512	C05.651.575.300	Myopathy, Central Core	D020512
9220	C05.651.594	Myositis	D009220
3882	C05.651.594.297	Dermatomyositis	D003882
18979	C05.651.594.600	Myositis, Inclusion Body	D018979
9221	C05.651.594.638	Myositis Ossificans	D009221
55622	C05.651.594.728	Orbital Myositis	D055622
17285	C05.651.594.819	Polymyositis	D017285
3882	C05.651.594.819.500	Dermatomyositis	D003882
52880	C05.651.594.909	Pyomyositis	D052880
20967	C05.651.662	Myotonic Disorders	D020967
9224	C05.651.662.500	Myotonia Congenita	D009224
9223	C05.651.662.750	Myotonic Dystrophy	D009223
10245	C05.651.701	Paralyses, Familial Periodic	D010245
20514	C05.651.701.450	Hypokalemic Periodic Paralysis	D020514
20513	C05.651.701.600	Paralysis, Hyperkalemic Periodic	D020513
11111	C05.651.742	Polymyalgia Rheumatica	D011111
12206	C05.651.807	Rhabdomyolysis	D012206
9212	C05.651.807.628	Myoglobinuria	D009212
52256	C05.651.869	Tendinopathy	D052256
13717	C05.651.869.870	Tenosynovitis	D013717
53682	C05.651.869.870.800	Tendon Entrapment	D053682
53684	C05.651.869.870.800.200	De Quervain Disease	D053684
52582	C05.651.869.870.800.800	Trigger Finger Disorder	D052582
9139	C05.660	Musculoskeletal Abnormalities	D009139
1176	C05.660.077	Arthrogryposis	D001176
55036	C05.660.142	Campomelic Dysplasia	D055036
19465	C05.660.207	Craniofacial Abnormalities	D019465
